id,title,content,link,url_hash,language,source,category,vector,created_at,updated_at,split_type,cluster_label
204,Koya University and Palacký University in the Czech Republic Sign a Memorandum of Understanding,Koya University and Palacký University in the Czech Republic Sign a Memorandum of Understanding,https://koyauniversity.org/node/1122,4c47e4b1c6f00a41d24d375b1d04c41d153059456afcab856db68bb1ad8ef990,en,Koya University,Research,,,,train,
205,President of Koya University Welcomes Advisor to the President of Iraq for Mass Graves Affairs,President of Koya University Welcomes Advisor to the President of Iraq for Mass Graves Affairs,https://koyauniversity.org/node/1110,07c3fa21828b7dc5b405a4791b26e96e6613febba709a78e626dfe3ada032507,en,Koya University,Research,,,,train,
206,The President of Koya University Welcomes a Delegation from the French Cultural Institute,The President of Koya University Welcomes a Delegation from the French Cultural Institute,https://koyauniversity.org/node/1127,091d9794707e8f5c4ffadbc225f8c4ee38d755e09be0bdfaac4dfdfe3590ada9,en,Koya University,Research,,,,train,
207,"International Workshop ""Heritage Preservation"" Held at the College of Engineering, Koya University","International Workshop ""Heritage Preservation"" Held at the College of Engineering, Koya University",https://koyauniversity.org/node/1126,714d99de4eea161be41040ab989345abcf22247abc985d714954c166930610cb,en,Koya University,Research,,,,train,
208,The President of Koya University Welcomes a Delegation from University of Basrah,The President of Koya University Welcomes a Delegation from University of Basrah,https://koyauniversity.org/node/1128,884977b13df9a2df4138455dfc4e409537ee7918048374341a0b5c04bcc41e29,en,Koya University,Research,,,,train,
209,Workshop on Successful Research Conducted at Koya University,"The Deanship of Research and Development Centers at Koya University organized a workshop on successful research for the university's faculty members.",https://koyauniversity.org/node/1090,71eb3e6e55825b03fa36d755d7b2e49ab04e231e0c4de99b00c776a7daf1f7c4,en,Koya University,Research,,,,train,
210,"The President of Koya University Presents a Plaque of Appreciation to the General Director of Company Registration at the Ministry of Trade and Industry, Kurdistan Regional Government","The President of Koya University , Asst. Prof. Dr. Mohammed Haseeb Siddiq, presented a plaque of gratitude and recognition to Mr. Hakim Baland Mohammed Mouloud, the General Director of Company Registration at the Ministry of Trade and Industry, Kurdistan Regional Government.",https://koyauniversity.org/node/1097,3d2aa8d00ef7ca457df541bca64b8437ae63ea31f4fa0f36bc012be2e7819ae9,en,Koya University,Research,,,,train,
211,President of Koya University Oversees the General Admissions Directorate and Zankoline  Advisory Center,"The President of Koya University, Asst. Prof. Dr. Mohammed Haseeb Siddiq, visited the General Admissions Directorate and the Zankoline  Advisory Center at Koya University.",https://koyauniversity.org/node/1098,93fbe3bf536744510636155d2fb866121a3811322acb514c523f8d26aaa66ad5,en,Koya University,Research,,,,train,
212,The President of Koya University Expresses Appreciation to the Director and Staff of the Postgraduate Studies Directorate,"In a special ceremony, the President of Koya University , Asst. Prof. Dr. Mohammed Haseeb Siddiq, expressed his gratitude and appreciation to Dr. Mahabad Azad, Director of the Postgraduate Studies Directorate, and her team for initiating the digitization process of documents and certificates associated with the directorate. A significant portion of this process has been completed with notable achievements.",https://koyauniversity.org/node/1103,cd842734d3d0beca64efe4e4146ca71d1a5ce0e8202736a2364b881cab3869e6,en,Koya University,Research,,,,train,
213,Koya University’s Deanship of Research and Development Centers Conducts Two Training Courses to Enhance Research Skills,The Deanship Directorate of Research and Development Centers at Koya University organized two training courses aimed at enhancing research skills for the university’s faculty members and students.,https://koyauniversity.org/node/1091,8c79afe5235cdf24df60faef63ef818d21a0584b9bf47837c91a143aaf1f2bce,en,Koya University,Research,,,,train,
214,Koya University and Karolinska Institute in Sweden Sign a Memorandum of Understanding on the Use of Artificial Intelligence in Cancer Treatment,"Koya University in the Kurdistan Region and the Karolinska Institute in Sweden, one of the most prestigious academic institutions in the field of medical sciences, have signed a memorandum of understanding (MoU) to collaborate on a joint project utilizing Artificial Intelligence (AI) for the treatment of cancer.",https://koyauniversity.org/node/1088,873615288f9ac2c510132e105d7eca0ed358b3a5913ca4c1b9e4a4519a6e53cd,en,Koya University,Research,,,,train,
215,A Training Course on the Koya University Journal System is Being Conducted,"The Directorate of Koya University’s Journal for Humanities and Social Sciences is holding a one-week training course for faculty members of the Faculties of Education, Humanities and Social Sciences, and Physical Education and Sports Sciences.",https://koyauniversity.org/node/1093,140c359fa771467f56a7f573b89b2ad7fe6b763ea1e379dd9367f559976be7a3,en,Koya University,Research,,,,train,
216,"Koya University's Participation in the Second Annual Next Step Exhibition","Koya University, led by its President, Asst. Prof. Dr. Mohammed Haseeb Siddiq, participated with a high-level delegation and an expert team in the second annual Next Step exhibition held in Slemani.",https://koyauniversity.org/node/1099,bb51f6ac7ae7c0598535665fbeb3ce9b22f0c02eb8e8745a601843be08b9f189,en,Koya University,Research,,,,train,
217,"Koya University's Council Convened for Its First Regular Meeting for the 2024-2025 Academic Year","The Council of Koya University, chaired by the university president, Asst. Prof. Dr. Mohammed Haseeb Siddiq, held its first regular meeting for the 2024-2025 academic year.",https://koyauniversity.org/node/1079,167fd5fcf22bb98bc9e4b7d841ce50ddbd8d5fca10b91eb56f5995e61be627f0,en,Koya University,Research,,,,train,
218,The President of Koya University Meets with the Director and Staff of the Dormitory Administration,"The President of Koya University, Asst. Prof. Dr. Mohammed Haseeb Siddiq, visited the dormitories of Koya University and met with the .director and administrative staff of the dormitory management team",https://koyauniversity.org/node/1100,f912c64f76ef234ada0c691a4650efd5d9fe906b84dcc869d9699f6fc23f6d89,en,Koya University,Research,,,,train,
219,"Koya University's Council Convened for Its Second Regular Meeting for the 2024-2025 Academic Year","The Council of Koya University, chaired by the university president, Asst. Prof. Dr. Mohammed Haseeb Siddiq, held its second regular meeting for the 2024-2025 academic year.",https://koyauniversity.org/node/1087,049d89bbbd19b6a265efd5bab18df8a7073fcc5fd3a9199330526e358aabddb6,en,Koya University,Research,,,,train,
220,The Iraqi National Olympic Committee Extends Appreciation to the President of Koya University,"The Iraqi National Olympic Committee expressed its gratitude and appreciation to the President of Koya University for the university's participation in the championships organized by the Iraqi Federation of University Sports.",https://koyauniversity.org/node/1106,c3748410b2ae22809eab2ad631b007dec0bd57c69f2344c15503fc6d8a5e8e28,en,Koya University,Research,,,,train,
221,The Key Recommendations of the 3rd Oil and Gas Conference at Koya University,"This year, from April 28 to 30, 2024, Koya University hosted the Third International Oil and Gas Conference: Waste Management in the Oil and Gas Industry in conjunction with the Universities of Missouri, the University of Basrah, and the President Jalal Talabani Foundation.",https://koyauniversity.org/node/1133,182bd61de03f672bc7703ee2464d89878715df904af1c35e6076bf4a3db93c52,en,Koya University,Research,,,,train,
222,The President of Koya University received the President of Southern Technical University,"President of Koya University, Asst. Prof. Dr. Mohammed Haseeb Siddiq, received Prof. Dr. Adnan Abdullah Ateeq, President of Southern Technical University, and his entourage.",https://koyauniversity.org/node/1072,16cb69660185d14a83b00de912e27a38cf586ddf6b40753c65939644ee92369c,en,Koya University,Research,,,,train,
223,The Department of Education and Psychology at Koya University has provided a Training Course for the staff of the Koya university Police Station,"On Monday, August 5, 2024, the Department of Education and Psychology of the Faculty of Education at Koya University launched a training course for Koya University police officers.",https://koyauniversity.org/node/1054,44e7c2b5617b0ba61bad13359d5860480627185e18ff220a08449dc092d6be47,en,Koya University,Research,,,,train,
224,گۆڤاری ARO، بە بەرزترین Cite Score لە پێشەنگی گۆڤارە پێڕێستکراوەکانی هەرێمی کوردستانە لە سکۆپۆس,گۆڤار ARO، بە بەرزترین Cite Score  لە پێشەنگی گۆڤارە پێڕێستکراوەکانی هەرێمی کوردستانە لە سکۆپۆس,https://koyauniversity.org/ku/node/1337,ac93ce654b3ea5cb2b606d6bbbb2d4b139887166cf7fade5bb284899b181349c,ku,Koya University,Education,,,,train,
225,سەرۆکی زانکۆی کۆیە سەرپەرشتی کۆبوونەوەی لیژنەی جێبەجێکردنی کۆڵەگەی (بەنێودەوڵەتیبون  و دەرکەوتنی جیهانی) لە پلانی ستراتیژی کرد,سەرۆکی زانکۆی کۆیە سەرپەرشتی کۆبوونەوەی لیژنەی جێبەجێکردنی کۆڵەگەی (بەنێودەوڵەتیبون  و دەرکەوتنی جیهانی) لە پلانی ستراتیژی کرد,https://koyauniversity.org/ku/node/1336,df3b3fd56f34a7311170126175279503d9cd1c1bc9559e65f5f8b8cc9a73b39f,ku,Koya University,Education,,,,train,
226,خولێکی ڕاهێنان لە فاکەڵتیی ئەندازیاریی زانکۆی کۆیە بەڕێوەچوو,"خولێکی ڕاهێنان تایبەت بە بەرنامەی ""REVIT"" لەلایەن بەشی ئەندازیاریی شارستانیی لە فاکەڵتیی ئەندازیاریی زانکۆی کۆیە و هاوکاری ACI-Kurdistan Chapter و ACI- KOU Student Chapter لە زانکۆی کۆیە بەڕێوەچوو.",https://koyauniversity.org/ku/node/1335,c3879fbee4e51e944b8786701c7120025e80bb7482979668eee40f9c58c57b8f,ku,Koya University,Education,,,,train,
